productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extCardType,extClass,extTalent,extIntellect,extLife,extCost,extPitchValue,extCardSubType,extPower,extDefenseValue,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extFlavorText
653381,Unexpected Backhand (Red),Unexpected Backhand Red,https://tcgplayer-cdn.tcgplayer.com/product/653381_200w.jpg,62,24371,https://cpt.tcgcsv.com/Fmf7,2025-09-11T14:33:32.327,1,Common,SUP161,Action,Brute,,,,3,1,Attack,7,3,,,,,,,"<em>""You underestimate Kayo, you'll end up six feet under."" - Fightmaster Batbiter</em>"
653382,Tension in the Air (Blue),Tension in the Air Blue,https://tcgplayer-cdn.tcgplayer.com/product/653382_200w.jpg,62,24371,https://cpt.tcgcsv.com/Gmf7,2025-09-11T14:33:45.957,1,Common,SUP206,Instant,Guardian,,,,2,3,Aura,,3,,,,,,,
653383,Unexpected Backhand (Yellow),Unexpected Backhand Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653383_200w.jpg,62,24371,https://cpt.tcgcsv.com/Hmf7,2025-09-11T14:34:27.12,1,Common,SUP162,Action,Brute,,,,3,2,Attack,6,3,,,,,,,"<em>""You underestimate Kayo, you'll end up six feet under."" - Fightmaster Batbiter</em>"
653384,Unexpected Backhand (Blue),Unexpected Backhand Blue,https://tcgplayer-cdn.tcgplayer.com/product/653384_200w.jpg,62,24371,https://cpt.tcgcsv.com/Jmf7,2025-09-11T14:36:25.143,1,Common,SUP163,Action,Brute,,,,3,3,Attack,5,3,,,,,,,"<em>""You underestimate Kayo, you'll end up six feet under."" - Fightmaster Batbiter</em>"
653385,Act of Glory (Red),Act of Glory Red,https://tcgplayer-cdn.tcgplayer.com/product/653385_200w.jpg,62,24371,https://cpt.tcgcsv.com/Kmf7,2025-09-11T14:38:33.8,1,Common,SUP195,Instant,Guardian,,,,4,1,Aura,,3,,,,,,,
653386,Edge of Their Seats (Red),Edge of Their Seats Red,https://tcgplayer-cdn.tcgplayer.com/product/653386_200w.jpg,62,24371,https://cpt.tcgcsv.com/Lmf7,2025-09-11T14:39:47.1,1,Common,SUP201,Instant,Guardian,,,,3,1,Aura,,3,,,,,,,
653387,Act of Glory (Yellow),Act of Glory Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653387_200w.jpg,62,24371,https://cpt.tcgcsv.com/Mmf7,2025-09-11T14:40:10.42,1,Common,SUP196,Instant,Guardian,,,,4,2,Aura,,3,,,,,,,
653388,Edge of Their Seats (Yellow),Edge of Their Seats Yellow,https://tcgplayer-cdn.tcgplayer.com/product/653388_200w.jpg,62,24371,https://cpt.tcgcsv.com/Nmf7,2025-09-11T14:40:58.02,1,Common,SUP202,Instant,Guardian,,,,3,2,Aura,,3,,,,,,,
653389,Act of Glory (Blue),Act of Glory Blue,https://tcgplayer-cdn.tcgplayer.com/product/653389_200w.jpg,62,24371,https://cpt.tcgcsv.com/Pmf7,2025-09-11T14:41:01.4,1,Common,SUP197,Instant,Guardian,,,,4,3,Aura,,3,,,,,,,
653390,Edge of Their Seats (Blue),Edge of Their Seats Blue,https://tcgplayer-cdn.tcgplayer.com/product/653390_200w.jpg,62,24371,https://cpt.tcgcsv.com/Qmf7,2025-09-11T14:42:04.38,1,Common,SUP203,Instant,Guardian,,,,3,3,Aura,,3,,,,,,,
