productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extDefenseValue,extCost,extPitchValue,extPower,extIntellect,extLife,extFlavorText
268763,History Pack Vol.1 Booster Box Case,History Pack Vol1 Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/268763_200w.jpg,62,3053,https://cpt.tcgcsv.com/hw93,2022-05-06T04:03:33.393,1,264.99,356.9,699.99,279.55,,Normal,,,,,,,,,,,,
268764,History Pack Vol.1 Booster Box,History Pack Vol1 Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/268764_200w.jpg,62,3053,https://cpt.tcgcsv.com/jw93,2022-05-06T04:03:33.393,1,73.5,88.49,136.99,73.87,,Normal,,,,,,,,,,,,
268765,History Pack Vol.1 Booster Pack,History Pack Vol1 Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/268765_200w.jpg,62,3053,https://cpt.tcgcsv.com/kw93,2022-05-06T04:03:33.393,1,2.99,4.98,8.39,4.54,,Normal,,,,,,,,,,,,
270887,Fyendal's Spring Tunic,Fyendals Spring Tunic,https://tcgplayer-cdn.tcgplayer.com/product/270887_200w.jpg,62,3053,https://cpt.tcgcsv.com/Mmb3,2022-05-06T10:00:02.533,1,95.73,124.89,254.23,123.98,,Normal,Legendary,1HP341,Equipment,Chest,Generic,1,,,,,,
270888,Ironrot Helm,Ironrot Helm,https://tcgplayer-cdn.tcgplayer.com/product/270888_200w.jpg,62,3053,https://cpt.tcgcsv.com/Nmb3,2022-05-06T10:02:39.607,1,0.09,0.2,1.48,0.1,,Normal,Common,1HP342,Equipment,Head,Generic,1,,,,,,
270889,Sleep Dart (Red),Sleep Dart Red,https://tcgplayer-cdn.tcgplayer.com/product/270889_200w.jpg,62,3053,https://cpt.tcgcsv.com/Pmb3,2025-03-13T14:25:30.553,1,0.15,0.25,1.55,0.2,,Normal,Common,1HP255,Action,Arrow Attack,Ranger,3,1,1,5,,,
270890,Sleep Dart (Yellow),Sleep Dart Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270890_200w.jpg,62,3053,https://cpt.tcgcsv.com/Qmb3,2025-03-13T14:25:41.84,1,0.04,0.2,1.43,0.13,,Normal,Common,1HP256,Action,Arrow Attack,Ranger,3,1,2,4,,,
270891,Stroke of Foresight (Blue),Stroke of Foresight Blue,https://tcgplayer-cdn.tcgplayer.com/product/270891_200w.jpg,62,3053,https://cpt.tcgcsv.com/Rmb3,2022-05-06T10:30:34.26,1,0.05,0.2,1.43,0.05,,Normal,Common,1HP170,Attack Reaction,,Warrior,3,1,3,,,,
270892,Seismic Surge,Seismic Surge,https://tcgplayer-cdn.tcgplayer.com/product/270892_200w.jpg,62,3053,https://cpt.tcgcsv.com/Smb3,2025-03-13T16:36:38.657,1,0.15,0.28,4.83,0.24,,Normal,Common,1HP085,Token,Aura,Guardian,,,,,,,
270893,Ironrot Plate,Ironrot Plate,https://tcgplayer-cdn.tcgplayer.com/product/270893_200w.jpg,62,3053,https://cpt.tcgcsv.com/Tmb3,2022-05-06T10:02:46.097,1,0.05,0.17,1.44,0.06,,Normal,Common,1HP343,Equipment,Chest,Generic,1,,,,,,
270894,Sleep Dart (Blue),Sleep Dart Blue,https://tcgplayer-cdn.tcgplayer.com/product/270894_200w.jpg,62,3053,https://cpt.tcgcsv.com/Vmb3,2025-03-13T14:25:56.1,1,0.05,0.2,1.43,0.1,,Normal,Common,1HP257,Action,Arrow Attack,Ranger,3,1,3,3,,,
270895,"Rhinar, Reckless Rampage",Rhinar Reckless Rampage,https://tcgplayer-cdn.tcgplayer.com/product/270895_200w.jpg,62,3053,https://cpt.tcgcsv.com/Wmb3,2025-03-13T13:55:26.547,1,0.15,0.28,1.53,0.25,,Normal,Common,1HP001,Hero,,Brute,,,,,4,40,
270896,Ironrot Gauntlet,Ironrot Gauntlet,https://tcgplayer-cdn.tcgplayer.com/product/270896_200w.jpg,62,3053,https://cpt.tcgcsv.com/Xmb3,2022-05-06T10:02:35.51,1,0.06,0.2,1.45,0.07,,Normal,Common,1HP344,Equipment,Arms,Generic,1,,,,,,
270897,Driving Blade (Red),Driving Blade Red,https://tcgplayer-cdn.tcgplayer.com/product/270897_200w.jpg,62,3053,https://cpt.tcgcsv.com/Zmb3,2022-05-06T10:01:42.29,1,0.05,0.17,1.43,0.07,,Normal,Common,1HP171,Action,,Warrior,3,2,1,,,,"<em>""Our arms protect to great city, and all who live within."" - Lieutenant Timaeus</em>"
270898,"Katsu, the Wanderer",Katsu the Wanderer,https://tcgplayer-cdn.tcgplayer.com/product/270898_200w.jpg,62,3053,https://cpt.tcgcsv.com/-mb3,2025-03-13T14:26:07.553,1,0.15,0.27,0.99,0.26,,Normal,Common,1HP086,Hero,,Ninja,,,,,4,40,
270899,Ironrot Legs,Ironrot Legs,https://tcgplayer-cdn.tcgplayer.com/product/270899_200w.jpg,62,3053,https://cpt.tcgcsv.com/_mb3,2022-05-06T10:02:43.097,1,0.07,0.2,1.45,0.16,,Normal,Common,1HP345,Equipment,Legs,Generic,1,,,,,,
270900,Driving Blade (Yellow),Driving Blade Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270900_200w.jpg,62,3053,https://cpt.tcgcsv.com/0nb3,2022-05-06T10:01:45.19,1,0.05,0.15,1.43,0.05,,Normal,Common,1HP172,Action,,Warrior,3,2,2,,,,"<em>""Our arms protect to great city, and all who live within."" - Lieutenant Timaeus</em>"
270901,Driving Blade (Blue),Driving Blade Blue,https://tcgplayer-cdn.tcgplayer.com/product/270901_200w.jpg,62,3053,https://cpt.tcgcsv.com/2nb3,2022-05-06T09:58:01.03,1,0.05,0.15,1.43,0.07,,Normal,Common,1HP173,Action,,Warrior,3,2,3,,,,"<em>""Our arms protect to great city, and all who live within."" - Lieutenant Timaeus</em>"
270902,"Viserai, Rune Blood",Viserai Rune Blood,https://tcgplayer-cdn.tcgplayer.com/product/270902_200w.jpg,62,3053,https://cpt.tcgcsv.com/3nb3,2025-03-13T14:26:15.72,1,0.15,0.25,1.13,0.22,,Normal,Common,1HP258,Hero,,Runeblade,,,,,4,40,
270903,Hit and Run (Red),Hit and Run Red,https://tcgplayer-cdn.tcgplayer.com/product/270903_200w.jpg,62,3053,https://cpt.tcgcsv.com/5nb3,2025-03-13T14:26:23.87,1,0.15,0.25,1.53,0.22,,Normal,Common,1HP174,Action,,Warrior,3,0,1,,,,
270904,Nullrune Hood,Nullrune Hood,https://tcgplayer-cdn.tcgplayer.com/product/270904_200w.jpg,62,3053,https://cpt.tcgcsv.com/6nb3,2022-05-06T10:06:28.187,1,0.5,0.93,1.99,0.58,,Normal,Common,1HP346,Equipment,Head,Generic,0,,,,,,
270905,Hit and Run (Yellow),Hit and Run Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270905_200w.jpg,62,3053,https://cpt.tcgcsv.com/7nb3,2025-03-13T14:26:32.17,1,0.1,0.25,1.48,0.21,,Normal,Common,1HP175,Action,,Warrior,3,0,2,,,,
270906,Nullrune Robe,Nullrune Robe,https://tcgplayer-cdn.tcgplayer.com/product/270906_200w.jpg,62,3053,https://cpt.tcgcsv.com/8nb3,2022-05-06T10:06:32.36,1,0.2,0.4,3.95,0.37,,Normal,Common,1HP347,Equipment,Chest,Generic,0,,,,,,
270907,Katsu,Katsu,https://tcgplayer-cdn.tcgplayer.com/product/270907_200w.jpg,62,3053,https://cpt.tcgcsv.com/9nb3,2025-03-13T14:26:40.253,1,0.2,0.29,1.64,0.28,,Normal,Common,1HP087,Hero,Young,Ninja,,,,,4,20,
270908,Nullrune Gloves,Nullrune Gloves,https://tcgplayer-cdn.tcgplayer.com/product/270908_200w.jpg,62,3053,https://cpt.tcgcsv.com/bnb3,2022-05-06T10:06:25.187,1,0.83,1.4,2.42,1.47,,Normal,Common,1HP348,Equipment,Arms,Generic,0,,,,,,
270909,"Kayo, Berserker Runt",Kayo Berserker Runt,https://tcgplayer-cdn.tcgplayer.com/product/270909_200w.jpg,62,3053,https://cpt.tcgcsv.com/cnb3,2025-03-13T14:26:50.397,1,0.15,0.35,67.03,0.22,,Normal,Rare,1HP003,Hero,Young,Brute,,,,,4,19,
270910,Hit and Run (Blue),Hit and Run Blue,https://tcgplayer-cdn.tcgplayer.com/product/270910_200w.jpg,62,3053,https://cpt.tcgcsv.com/dnb3,2025-03-13T14:26:59.74,1,0.17,0.3,0.98,0.28,,Normal,Common,1HP176,Action,,Warrior,3,0,3,,,,
270911,Nullrune Boots,Nullrune Boots,https://tcgplayer-cdn.tcgplayer.com/product/270911_200w.jpg,62,3053,https://cpt.tcgcsv.com/fnb3,2022-05-06T10:06:21.917,1,2.57,2.73,5.99,2.73,,Normal,Common,1HP349,Equipment,Legs,Generic,0,,,,,,
270912,"Benji, the Piercing Wind",Benji the Piercing Wind,https://tcgplayer-cdn.tcgplayer.com/product/270912_200w.jpg,62,3053,https://cpt.tcgcsv.com/gnb3,2025-03-13T13:46:30.637,1,0.1,0.25,1.48,0.14,,Normal,Rare,1HP088,Hero,Young,Ninja,,,,,4,17,
270913,Viserai,Viserai,https://tcgplayer-cdn.tcgplayer.com/product/270913_200w.jpg,62,3053,https://cpt.tcgcsv.com/hnb3,2025-03-13T13:55:11.823,1,0.1,0.25,4.07,0.21,,Normal,Common,1HP259,Hero,Young,Runeblade,,,,,4,20,
270914,Hope Merchant's Hood,Hope Merchants Hood,https://tcgplayer-cdn.tcgplayer.com/product/270914_200w.jpg,62,3053,https://cpt.tcgcsv.com/jnb3,2022-05-06T10:02:23.563,1,0.09,0.24,1.47,0.19,,Normal,Common,1HP350,Equipment,Head,Generic,0,,,,,,
270915,Nature's Path Pilgrimage (Red),Natures Path Pilgrimage Red,https://tcgplayer-cdn.tcgplayer.com/product/270915_200w.jpg,62,3053,https://cpt.tcgcsv.com/knb3,2022-05-06T10:04:59.32,1,0.05,0.15,1.43,0.07,,Normal,Common,1HP177,Action,,Warrior,3,1,1,,,,
270916,"Ira, Crimson Haze",Ira Crimson Haze,https://tcgplayer-cdn.tcgplayer.com/product/270916_200w.jpg,62,3053,https://cpt.tcgcsv.com/lnb3,2025-03-13T14:27:11.38,1,0.19,0.25,0.94,0.21,,Normal,Common,1HP089,Hero,Young,Ninja,,,,,4,20,
270917,Nature's Path Pilgrimage (Yellow),Natures Path Pilgrimage Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270917_200w.jpg,62,3053,https://cpt.tcgcsv.com/mnb3,2022-05-06T10:05:02.68,1,0.05,0.15,1.03,,,Normal,Common,1HP178,Action,,Warrior,3,1,2,,,,
270918,Heartened Cross Strap,Heartened Cross Strap,https://tcgplayer-cdn.tcgplayer.com/product/270918_200w.jpg,62,3053,https://cpt.tcgcsv.com/nnb3,2022-05-06T10:00:43.963,1,0.1,0.25,1.04,0.16,,Normal,Common,1HP351,Equipment,Chest,Generic,0,,,,,,
270919,Nature's Path Pilgrimage (Blue),Natures Path Pilgrimage Blue,https://tcgplayer-cdn.tcgplayer.com/product/270919_200w.jpg,62,3053,https://cpt.tcgcsv.com/pnb3,2022-05-06T10:04:54.64,1,0.05,0.15,1.03,,,Normal,Common,1HP179,Action,,Warrior,3,1,3,,,,
270920,Mandible Claw (1HP004),Mandible Claw 1HP004,https://tcgplayer-cdn.tcgplayer.com/product/270920_200w.jpg,62,3053,https://cpt.tcgcsv.com/qnb3,2025-03-13T14:27:19.927,1,0.1,0.25,1.96,0.2,,Normal,Rare,1HP004,Weapon,Claw (1H),Brute,,,,3,,,
270921,Mandible Claw (1HP005),Mandible Claw 1HP005,https://tcgplayer-cdn.tcgplayer.com/product/270921_200w.jpg,62,3053,https://cpt.tcgcsv.com/rnb3,2025-03-13T14:27:29.593,1,0.24,0.39,1.56,0.37,,Normal,Rare,1HP005,Weapon,Claw (1H),Brute,,,,3,,,
270922,Edge of Autumn,Edge of Autumn,https://tcgplayer-cdn.tcgplayer.com/product/270922_200w.jpg,62,3053,https://cpt.tcgcsv.com/snb3,2025-03-13T18:05:47.577,1,0.1,0.2,1.48,0.17,,Normal,Rare,1HP090,Weapon,Sword (2H),Ninja,,,,1,,,
270923,"Dash, Inventor Extraordinaire",Dash Inventor Extraordinaire,https://tcgplayer-cdn.tcgplayer.com/product/270923_200w.jpg,62,3053,https://cpt.tcgcsv.com/tnb3,2025-03-13T13:46:46.933,1,0.15,0.29,1.59,0.22,,Normal,Common,1HP180,Hero,,Mechanologist,,,,,4,40,
270924,Goliath Gauntlet,Goliath Gauntlet,https://tcgplayer-cdn.tcgplayer.com/product/270924_200w.jpg,62,3053,https://cpt.tcgcsv.com/vnb3,2022-05-06T10:00:12.69,1,0.14,0.25,0.75,0.2,,Normal,Common,1HP352,Equipment,Arms,Generic,0,,,,,,
270925,Dash,Dash,https://tcgplayer-cdn.tcgplayer.com/product/270925_200w.jpg,62,3053,https://cpt.tcgcsv.com/wnb3,2025-03-13T13:47:03.763,1,0.1,0.25,1.54,0.17,,Normal,Common,1HP181,Hero,Young,Mechanologist,,,,,4,20,
270926,Snapdragon Scalers,Snapdragon Scalers,https://tcgplayer-cdn.tcgplayer.com/product/270926_200w.jpg,62,3053,https://cpt.tcgcsv.com/xnb3,2022-05-06T10:27:27.04,1,0.15,0.37,1.69,0.34,,Normal,Common,1HP353,Equipment,Legs,Generic,0,,,,,,
270927,Romping Club,Romping Club,https://tcgplayer-cdn.tcgplayer.com/product/270927_200w.jpg,62,3053,https://cpt.tcgcsv.com/znb3,2025-03-13T13:47:15.997,1,0.2,0.3,1.6,0.29,,Normal,Common,1HP006,Weapon,Club (2H),Brute,,,,4,,,
270928,Data Doll MKII,Data Doll MKII,https://tcgplayer-cdn.tcgplayer.com/product/270928_200w.jpg,62,3053,https://cpt.tcgcsv.com/Bnb3,2025-03-13T18:06:09.403,1,0.2,0.3,1.18,0.27,,Normal,Rare,1HP182,Hero,Young,Mechanologist,,,,,3,20,
270929,Harmonized Kodachi (1HP091),Harmonized Kodachi 1HP091,https://tcgplayer-cdn.tcgplayer.com/product/270929_200w.jpg,62,3053,https://cpt.tcgcsv.com/Cnb3,2025-03-13T14:27:43.173,1,0.19,0.34,4.37,0.33,,Normal,Common,1HP091,Weapon,Dagger (1H),Ninja,,,,1,,,
270930,Harmonized Kodachi (1HP092),Harmonized Kodachi 1HP092,https://tcgplayer-cdn.tcgplayer.com/product/270930_200w.jpg,62,3053,https://cpt.tcgcsv.com/Dnb3,2025-03-13T14:27:51,1,0.15,0.35,1.59,0.34,,Normal,Common,1HP092,Weapon,Dagger (1H),Ninja,,,,1,,,
270931,Talismanic Lens,Talismanic Lens,https://tcgplayer-cdn.tcgplayer.com/product/270931_200w.jpg,62,3053,https://cpt.tcgcsv.com/Fnb3,2022-05-06T10:31:35.277,1,0.1,0.24,1.96,0.16,,Normal,Common,1HP354,Equipment,Head,Generic,0,,,,,,
270932,Plasma Barrel Shot,Plasma Barrel Shot,https://tcgplayer-cdn.tcgplayer.com/product/270932_200w.jpg,62,3053,https://cpt.tcgcsv.com/Gnb3,2025-03-13T14:28:01.863,1,0.1,0.34,1.43,0.2,,Normal,Rare,1HP183,Weapon,Gun (2H),Mechanologist,,,,X,,,
270933,Scabskin Leathers,Scabskin Leathers,https://tcgplayer-cdn.tcgplayer.com/product/270933_200w.jpg,62,3053,https://cpt.tcgcsv.com/Hnb3,2022-05-06T10:18:50.733,1,30.89,32.2,34.21,30.08,,Normal,Legendary,1HP007,Equipment,Legs,Brute,2,,,,,,
270934,Bracers of Belief,Bracers of Belief,https://tcgplayer-cdn.tcgplayer.com/product/270934_200w.jpg,62,3053,https://cpt.tcgcsv.com/Jnb3,2022-05-06T09:53:56.16,1,0.07,0.2,1.61,0.14,,Normal,Common,1HP355,Equipment,Arms,Generic,0,,,,,,
270935,Barkbone Strapping,Barkbone Strapping,https://tcgplayer-cdn.tcgplayer.com/product/270935_200w.jpg,62,3053,https://cpt.tcgcsv.com/Knb3,2022-05-06T09:52:21.853,1,0.05,0.23,2.47,0.13,,Normal,Common,1HP008,Equipment,Chest,Brute,1,,,,,,
270936,Teklo Plasma Pistol,Teklo Plasma Pistol,https://tcgplayer-cdn.tcgplayer.com/product/270936_200w.jpg,62,3053,https://cpt.tcgcsv.com/Lnb3,2025-03-13T16:27:15.477,1,0.2,0.54,4.95,0.48,,Normal,Common,1HP184,Weapon,Pistol (2H),Mechanologist,,,,2,,,
270937,Vest of the First Fist,Vest of the First Fist,https://tcgplayer-cdn.tcgplayer.com/product/270937_200w.jpg,62,3053,https://cpt.tcgcsv.com/Mnb3,2022-05-06T10:33:50.753,1,0.08,0.21,3.46,0.09,,Normal,Common,1HP356,Equipment,Chest,Generic,0,,,,,,
270938,Mage Master Boots,Mage Master Boots,https://tcgplayer-cdn.tcgplayer.com/product/270938_200w.jpg,62,3053,https://cpt.tcgcsv.com/Nnb3,2022-05-06T10:04:01.333,1,0.1,0.25,6.51,0.23,,Normal,Common,1HP357,Equipment,Legs,Generic,0,,,,,,
270939,Teklo Foundry Heart,Teklo Foundry Heart,https://tcgplayer-cdn.tcgplayer.com/product/270939_200w.jpg,62,3053,https://cpt.tcgcsv.com/Pnb3,2022-05-06T10:31:45.667,1,16.15,18.1,21.71,16.96,,Normal,Legendary,1HP185,Equipment,Chest,Mechanologist,2,,,,,,
270940,Skullhorn,Skullhorn,https://tcgplayer-cdn.tcgplayer.com/product/270940_200w.jpg,62,3053,https://cpt.tcgcsv.com/Qnb3,2025-03-13T18:06:18.047,1,6.99,9.43,9.87,7.76,,Normal,Majestic,1HP009,Equipment,Head,Brute,0,,,,,,
270941,Gambler's Gloves,Gamblers Gloves,https://tcgplayer-cdn.tcgplayer.com/product/270941_200w.jpg,62,3053,https://cpt.tcgcsv.com/Rnb3,2022-05-06T10:00:05.85,1,1.99,2.46,6.99,2.44,,Normal,Majestic,1HP358,Equipment,Arms,Generic,0,,,,,,
270942,Achilles Accelerator,Achilles Accelerator,https://tcgplayer-cdn.tcgplayer.com/product/270942_200w.jpg,62,3053,https://cpt.tcgcsv.com/Snb3,2022-05-06T09:51:09.88,1,0.1,0.25,1.48,0.22,,Normal,Common,1HP186,Equipment,Legs,Mechanologist,0,,,,,,
270943,Alpha Rampage,Alpha Rampage,https://tcgplayer-cdn.tcgplayer.com/product/270943_200w.jpg,62,3053,https://cpt.tcgcsv.com/Tnb3,2022-05-06T09:52:00.167,1,0.08,0.5,4.5,0.35,,Normal,Majestic,1HP010,Action,Attack,Brute,3,3,1,9,,,
270944,Viziertronic Model i,Viziertronic Model i,https://tcgplayer-cdn.tcgplayer.com/product/270944_200w.jpg,62,3053,https://cpt.tcgcsv.com/Vnb3,2025-03-13T14:28:14.563,1,5.4,8.08,17.15,7.09,,Normal,Majestic,1HP187,Equipment,Head,Mechanologist,0,,,,,,
270945,Coax a Commotion,Coax a Commotion,https://tcgplayer-cdn.tcgplayer.com/product/270945_200w.jpg,62,3053,https://cpt.tcgcsv.com/Wnb3,2022-05-06T09:55:31.85,1,0.1,0.5,3.99,0.33,,Normal,Majestic,1HP359,Action,Attack,Generic,2,0,1,4,,,"<em>In Aria, preparing for war means making the most of the time you have left.</em>"
270946,Beast Within,Beast Within,https://tcgplayer-cdn.tcgplayer.com/product/270946_200w.jpg,62,3053,https://cpt.tcgcsv.com/Xnb3,2025-03-13T14:28:26.68,1,4.9,7.25,12.0,6.59,,Normal,Majestic,1HP011,Action,Attack,Brute,3,3,2,6,,,
270947,Command and Conquer,Command and Conquer,https://tcgplayer-cdn.tcgplayer.com/product/270947_200w.jpg,62,3053,https://cpt.tcgcsv.com/Znb3,2022-05-06T09:56:00.403,1,50.0,63.7,100.0,57.91,,Normal,Majestic,1HP360,Action,Attack,Generic,3,2,1,6,,,
270948,Enlightened Strike,Enlightened Strike,https://tcgplayer-cdn.tcgplayer.com/product/270948_200w.jpg,62,3053,https://cpt.tcgcsv.com/-nb3,2022-05-06T09:59:16.28,1,20.0,25.31,39.45,20.91,,Normal,Majestic,1HP361,Action,Attack,Generic,3,0,1,5,,,
270949,Massacre,Massacre,https://tcgplayer-cdn.tcgplayer.com/product/270949_200w.jpg,62,3053,https://cpt.tcgcsv.com/_nb3,2025-03-13T13:47:32.317,1,0.31,0.97,4.5,0.67,,Normal,Majestic,1HP012,Action,Attack,Brute,3,3,1,6,,,
270950,High Octane,High Octane,https://tcgplayer-cdn.tcgplayer.com/product/270950_200w.jpg,62,3053,https://cpt.tcgcsv.com/0pb3,2022-05-06T10:00:55.127,1,0.24,0.65,10.0,0.44,,Normal,Majestic,1HP188,Action,,Mechanologist,3,1,1,,,,"<em>""Now that's what I call blowing off steam!"" - Dash</em>"
270951,Reckless Swing,Reckless Swing,https://tcgplayer-cdn.tcgplayer.com/product/270951_200w.jpg,62,3053,https://cpt.tcgcsv.com/2pb3,2022-05-06T10:11:45.533,1,0.25,1.0,4.0,0.81,,Normal,Majestic,1HP013,Defense Reaction,,Brute,4,0,3,,,,
270952,Zephyr Needle (1HP093),Zephyr Needle 1HP093,https://tcgplayer-cdn.tcgplayer.com/product/270952_200w.jpg,62,3053,https://cpt.tcgcsv.com/3pb3,2025-03-13T13:54:28.933,1,0.15,0.32,4.74,0.24,,Normal,Rare,1HP093,Weapon,Dagger (1H),Ninja,,,,2,,,
270953,Nebula Blade,Nebula Blade,https://tcgplayer-cdn.tcgplayer.com/product/270953_200w.jpg,62,3053,https://cpt.tcgcsv.com/5pb3,2025-03-13T14:28:37.653,1,0.2,0.36,1.14,0.36,,Normal,Common,1HP260,Weapon,Sword (2H),Runeblade,,,,1,,,
270954,Zephyr Needle (1HP094),Zephyr Needle 1HP094,https://tcgplayer-cdn.tcgplayer.com/product/270954_200w.jpg,62,3053,https://cpt.tcgcsv.com/6pb3,2025-03-13T13:54:07.343,1,0.1,0.25,3.79,0.25,,Normal,Rare,1HP094,Weapon,Dagger (1H),Ninja,,,,2,,,
270955,Bloodrush Bellow,Bloodrush Bellow,https://tcgplayer-cdn.tcgplayer.com/product/270955_200w.jpg,62,3053,https://cpt.tcgcsv.com/7pb3,2022-05-06T09:53:18.357,1,4.35,6.05,33.67,4.89,,Normal,Majestic,1HP014,Action,,Brute,3,1,2,,,,
270956,Mask of Momentum,Mask of Momentum,https://tcgplayer-cdn.tcgplayer.com/product/270956_200w.jpg,62,3053,https://cpt.tcgcsv.com/8pb3,2022-05-06T10:04:12.637,1,45.0,56.71,161.01,73.36,,Normal,Legendary,1HP095,Equipment,Head,Ninja,2,,,,,,
270957,Reaping Blade,Reaping Blade,https://tcgplayer-cdn.tcgplayer.com/product/270957_200w.jpg,62,3053,https://cpt.tcgcsv.com/9pb3,2025-03-13T18:06:28.293,1,0.15,0.31,1.0,0.28,,Normal,Rare,1HP261,Weapon,Sword (2H),Runeblade,,,,3,,,
270958,Breaking Scales,Breaking Scales,https://tcgplayer-cdn.tcgplayer.com/product/270958_200w.jpg,62,3053,https://cpt.tcgcsv.com/bpb3,2022-05-06T09:54:08.597,1,0.1,0.24,67.03,0.22,,Normal,Common,1HP096,Equipment,Arms,Ninja,1,,,,,,
270959,Sand Sketched Plan,Sand Sketched Plan,https://tcgplayer-cdn.tcgplayer.com/product/270959_200w.jpg,62,3053,https://cpt.tcgcsv.com/cpb3,2022-05-06T10:18:02.423,1,0.2,0.5,3.99,0.44,,Normal,Majestic,1HP015,Action,,Brute,3,0,3,,,,
270960,Last Ditch Effort,Last Ditch Effort,https://tcgplayer-cdn.tcgplayer.com/product/270960_200w.jpg,62,3053,https://cpt.tcgcsv.com/dpb3,2022-05-06T10:03:34.18,1,0.15,0.39,5.0,0.24,,Normal,Majestic,1HP362,Action,Attack,Generic,3,3,3,4,,,"<em>For creatures that feed on fear, the moment of death is a veritable feast.</em>"
270961,Breakneck Battery (Red),Breakneck Battery Red,https://tcgplayer-cdn.tcgplayer.com/product/270961_200w.jpg,62,3053,https://cpt.tcgcsv.com/fpb3,2022-05-06T09:54:14.987,1,0.05,0.25,1.43,0.14,,Normal,Rare,1HP016,Action,Attack,Brute,3,2,1,6,,,
270962,Breeze Rider Boots,Breeze Rider Boots,https://tcgplayer-cdn.tcgplayer.com/product/270962_200w.jpg,62,3053,https://cpt.tcgcsv.com/gpb3,2025-03-13T18:06:35.783,1,3.18,4.45,5.99,3.77,,Normal,Majestic,1HP097,Equipment,Legs,Ninja,1,,,,,,
270963,Grasp of the Arknight,Grasp of the Arknight,https://tcgplayer-cdn.tcgplayer.com/product/270963_200w.jpg,62,3053,https://cpt.tcgcsv.com/hpb3,2022-05-06T10:00:20.76,1,35.7,49.52,109.79,49.06,,Normal,Legendary,1HP262,Equipment,Arms,Runeblade,2,,,,,,
270964,Crazy Brew,Crazy Brew,https://tcgplayer-cdn.tcgplayer.com/product/270964_200w.jpg,62,3053,https://cpt.tcgcsv.com/jpb3,2025-03-03T22:20:57.677,1,0.14,0.42,5.0,0.25,,Normal,Majestic,1HP363,Action,Item,Generic,,0,3,,,,
270965,Find Center,Find Center,https://tcgplayer-cdn.tcgplayer.com/product/270965_200w.jpg,62,3053,https://cpt.tcgcsv.com/kpb3,2025-03-13T18:04:47.02,1,0.24,0.62,6.69,0.4,,Normal,Majestic,1HP098,Action,Attack,Ninja,3,0,3,2,,,"<em>From your home, draw strength. From your family, take heart. From the mists, find peace.</em>"
270966,Breakneck Battery (Yellow),Breakneck Battery Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270966_200w.jpg,62,3053,https://cpt.tcgcsv.com/lpb3,2022-05-06T09:54:18.83,1,0.05,0.25,1.88,0.13,,Normal,Rare,1HP017,Action,Attack,Brute,3,2,2,5,,,
270967,Induction Chamber,Induction Chamber,https://tcgplayer-cdn.tcgplayer.com/product/270967_200w.jpg,62,3053,https://cpt.tcgcsv.com/mpb3,2022-05-06T10:02:29.833,1,0.21,0.49,4.99,0.26,,Normal,Majestic,1HP189,Action,Item,Mechanologist,,2,1,,,,
270968,Flood of Force,Flood of Force,https://tcgplayer-cdn.tcgplayer.com/product/270968_200w.jpg,62,3053,https://cpt.tcgcsv.com/npb3,2025-03-13T18:03:32.843,1,0.23,0.61,5.0,0.31,,Normal,Majestic,1HP099,Action,Attack,Ninja,3,0,2,1,,,<em>Every thunderstorm begins with a single drop of rain.</em>
270969,Gorganian Tome,Gorganian Tome,https://tcgplayer-cdn.tcgplayer.com/product/270969_200w.jpg,62,3053,https://cpt.tcgcsv.com/ppb3,2022-05-06T10:00:16.66,1,1.35,1.88,17.0,1.54,,Normal,Majestic,1HP364,Action,,Generic,,0,,,,,
270970,Breakneck Battery (Blue),Breakneck Battery Blue,https://tcgplayer-cdn.tcgplayer.com/product/270970_200w.jpg,62,3053,https://cpt.tcgcsv.com/qpb3,2022-05-06T09:54:11.54,1,0.05,0.25,7.18,0.05,,Normal,Rare,1HP018,Action,Attack,Brute,3,2,3,4,,,
270971,Plasma Purifier,Plasma Purifier,https://tcgplayer-cdn.tcgplayer.com/product/270971_200w.jpg,62,3053,https://cpt.tcgcsv.com/rpb3,2025-03-13T14:28:57.173,1,0.2,0.5,5.0,0.31,,Normal,Majestic,1HP190,Action,Item,Mechanologist,,2,1,,,,
270972,Heron's Flight,Herons Flight,https://tcgplayer-cdn.tcgplayer.com/product/270972_200w.jpg,62,3053,https://cpt.tcgcsv.com/spb3,2025-03-13T13:48:17.32,1,0.14,0.49,4.5,0.35,,Normal,Majestic,1HP100,Action,Attack,Ninja,3,0,1,3,,,
