productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extClass,extIntellect,extLife,extCost,extPitchValue,extDefenseValue,extCardSubType,extPower,extFlavorText,extTalent
533542,Hold 'em (Blue),hold em blue,https://tcgplayer-cdn.tcgplayer.com/product/533542_200w.jpg,62,23354,https://cpt.tcgcsv.com/Sqh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.05,,Normal,Common,HVY132,Action,Warrior,,,1,3,3,,,,
533543,Goblet of Bloodrun Wine,goblet of bloodrun wine,https://tcgplayer-cdn.tcgplayer.com/product/533543_200w.jpg,62,23354,https://cpt.tcgcsv.com/Tqh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.62,0.12,,Normal,Common,HVY133,Action,Warrior,,,0,3,2,,,,
533543,Goblet of Bloodrun Wine,goblet of bloodrun wine,https://tcgplayer-cdn.tcgplayer.com/product/533543_200w.jpg,62,23354,https://cpt.tcgcsv.com/Tqh6,2024-02-02T05:03:19.723,1,0.05,0.29,5.0,0.25,,Rainbow Foil,Common,HVY133,Action,Warrior,,,0,3,2,,,,
533544,Talk a Big Game,talk a big game,https://tcgplayer-cdn.tcgplayer.com/product/533544_200w.jpg,62,23354,https://cpt.tcgcsv.com/Vqh6,2024-02-02T05:03:19.723,1,1.5,2.02,12.0,1.78,,Normal,Majestic,HVY136,Action,Brute;Guardian,,,0,3,3,,,,
533544,Talk a Big Game,talk a big game,https://tcgplayer-cdn.tcgplayer.com/product/533544_200w.jpg,62,23354,https://cpt.tcgcsv.com/Vqh6,2024-02-02T05:03:19.723,1,1.99,5.89,25.0,3.68,,Rainbow Foil,Majestic,HVY136,Action,Brute;Guardian,,,0,3,3,,,,
533545,Clash of Might (Red),clash of might red,https://tcgplayer-cdn.tcgplayer.com/product/533545_200w.jpg,62,23354,https://cpt.tcgcsv.com/Wqh6,2024-02-02T05:03:19.723,1,0.15,0.3,0.99,0.3,,Normal,Rare,HVY137,Action,Brute;Guardian,,,2,1,3,Attack,6,,
533545,Clash of Might (Red),clash of might red,https://tcgplayer-cdn.tcgplayer.com/product/533545_200w.jpg,62,23354,https://cpt.tcgcsv.com/Wqh6,2024-02-02T05:03:19.723,1,0.05,0.59,1.0,0.59,,Rainbow Foil,Rare,HVY137,Action,Brute;Guardian,,,2,1,3,Attack,6,,
533546,Clash of Might (Yellow),clash of might yellow,https://tcgplayer-cdn.tcgplayer.com/product/533546_200w.jpg,62,23354,https://cpt.tcgcsv.com/Xqh6,2024-02-02T05:03:19.723,1,0.15,0.5,1.5,0.53,,Rainbow Foil,Rare,HVY138,Action,Brute;Guardian,,,2,2,3,Attack,5,,
533546,Clash of Might (Yellow),clash of might yellow,https://tcgplayer-cdn.tcgplayer.com/product/533546_200w.jpg,62,23354,https://cpt.tcgcsv.com/Xqh6,2024-02-02T05:03:19.723,1,0.05,0.25,0.99,0.13,,Normal,Rare,HVY138,Action,Brute;Guardian,,,2,2,3,Attack,5,,
533547,Clash of Might (Blue),clash of might blue,https://tcgplayer-cdn.tcgplayer.com/product/533547_200w.jpg,62,23354,https://cpt.tcgcsv.com/Zqh6,2024-02-02T05:03:19.723,1,0.25,0.53,1.87,0.53,,Rainbow Foil,Rare,HVY139,Action,Brute;Guardian,,,2,3,3,Attack,4,,
533547,Clash of Might (Blue),clash of might blue,https://tcgplayer-cdn.tcgplayer.com/product/533547_200w.jpg,62,23354,https://cpt.tcgcsv.com/Zqh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.62,0.21,,Normal,Rare,HVY139,Action,Brute;Guardian,,,2,3,3,Attack,4,,
533548,Battered Not Broken,battered not broken,https://tcgplayer-cdn.tcgplayer.com/product/533548_200w.jpg,62,23354,https://cpt.tcgcsv.com/-qh6,2024-02-02T05:03:19.723,1,0.1,0.3,2.0,0.18,,Rainbow Foil,Rare,HVY140,Instant,Brute;Guardian,,,0,1,,,,,
533548,Battered Not Broken,battered not broken,https://tcgplayer-cdn.tcgplayer.com/product/533548_200w.jpg,62,23354,https://cpt.tcgcsv.com/-qh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.66,0.15,,Normal,Rare,HVY140,Instant,Brute;Guardian,,,0,1,,,,,
533549,Test of Might,test of might,https://tcgplayer-cdn.tcgplayer.com/product/533549_200w.jpg,62,23354,https://cpt.tcgcsv.com/_qh6,2024-02-02T05:03:19.723,1,0.1,0.45,1.5,0.22,,Rainbow Foil,Rare,HVY141,Block,Brute;Guardian,,,99,1,4,,,,
533549,Test of Might,test of might,https://tcgplayer-cdn.tcgplayer.com/product/533549_200w.jpg,62,23354,https://cpt.tcgcsv.com/_qh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.64,0.16,,Normal,Rare,HVY141,Block,Brute;Guardian,,,99,1,4,,,,
533550,Wall of Meat and Muscle,wall of meat and muscle,https://tcgplayer-cdn.tcgplayer.com/product/533550_200w.jpg,62,23354,https://cpt.tcgcsv.com/0rh6,2024-02-02T05:03:19.723,1,0.03,0.23,1.62,0.12,,Normal,Rare,HVY142,Block,Brute;Guardian,,,99,1,3,,,,
533550,Wall of Meat and Muscle,wall of meat and muscle,https://tcgplayer-cdn.tcgplayer.com/product/533550_200w.jpg,62,23354,https://cpt.tcgcsv.com/0rh6,2024-02-02T05:03:19.723,1,0.15,0.35,1.75,0.28,,Rainbow Foil,Rare,HVY142,Block,Brute;Guardian,,,99,1,3,,,,
533551,Mighty Windup (Red),mighty windup red,https://tcgplayer-cdn.tcgplayer.com/product/533551_200w.jpg,62,23354,https://cpt.tcgcsv.com/2rh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.67,0.18,,Rainbow Foil,Common,HVY143,Action,Brute;Guardian,,,3,1,2,Attack,7,,
533551,Mighty Windup (Red),mighty windup red,https://tcgplayer-cdn.tcgplayer.com/product/533551_200w.jpg,62,23354,https://cpt.tcgcsv.com/2rh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.05,,Normal,Common,HVY143,Action,Brute;Guardian,,,3,1,2,Attack,7,,
533552,Mighty Windup (Yellow),mighty windup yellow,https://tcgplayer-cdn.tcgplayer.com/product/533552_200w.jpg,62,23354,https://cpt.tcgcsv.com/3rh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.09,,Normal,Common,HVY144,Action,Brute;Guardian,,,3,2,2,Attack,6,,
533552,Mighty Windup (Yellow),mighty windup yellow,https://tcgplayer-cdn.tcgplayer.com/product/533552_200w.jpg,62,23354,https://cpt.tcgcsv.com/3rh6,2024-02-02T05:03:19.723,1,0.05,0.27,1.46,0.28,,Rainbow Foil,Common,HVY144,Action,Brute;Guardian,,,3,2,2,Attack,6,,
533553,Mighty Windup (Blue),mighty windup blue,https://tcgplayer-cdn.tcgplayer.com/product/533553_200w.jpg,62,23354,https://cpt.tcgcsv.com/5rh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.08,,Normal,Common,HVY145,Action,Brute;Guardian,,,3,3,2,Attack,5,,
533553,Mighty Windup (Blue),mighty windup blue,https://tcgplayer-cdn.tcgplayer.com/product/533553_200w.jpg,62,23354,https://cpt.tcgcsv.com/5rh6,2024-02-02T05:03:19.723,1,0.1,0.3,1.69,0.21,,Rainbow Foil,Common,HVY145,Action,Brute;Guardian,,,3,3,2,Attack,5,,
533554,Rising Power (Red),rising power red,https://tcgplayer-cdn.tcgplayer.com/product/533554_200w.jpg,62,23354,https://cpt.tcgcsv.com/6rh6,2024-02-02T05:03:19.723,1,0.01,0.25,34.99,0.1,,Rainbow Foil,Common,HVY146,Action,Brute;Guardian,,,2,1,2,Attack,6,,
533554,Rising Power (Red),rising power red,https://tcgplayer-cdn.tcgplayer.com/product/533554_200w.jpg,62,23354,https://cpt.tcgcsv.com/6rh6,2024-02-02T05:03:19.723,1,0.01,0.15,2.09,0.08,,Normal,Common,HVY146,Action,Brute;Guardian,,,2,1,2,Attack,6,,
533555,Rising Power (Yellow),rising power yellow,https://tcgplayer-cdn.tcgplayer.com/product/533555_200w.jpg,62,23354,https://cpt.tcgcsv.com/7rh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.04,,Normal,Common,HVY147,Action,Brute;Guardian,,,2,2,2,Attack,5,,
533555,Rising Power (Yellow),rising power yellow,https://tcgplayer-cdn.tcgplayer.com/product/533555_200w.jpg,62,23354,https://cpt.tcgcsv.com/7rh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.63,,,Rainbow Foil,Common,HVY147,Action,Brute;Guardian,,,2,2,2,Attack,5,,
533556,Rising Power (Blue),rising power blue,https://tcgplayer-cdn.tcgplayer.com/product/533556_200w.jpg,62,23354,https://cpt.tcgcsv.com/8rh6,2024-02-02T05:03:19.723,1,0.05,0.25,34.99,0.11,,Rainbow Foil,Common,HVY148,Action,Brute;Guardian,,,2,3,2,Attack,4,,
533556,Rising Power (Blue),rising power blue,https://tcgplayer-cdn.tcgplayer.com/product/533556_200w.jpg,62,23354,https://cpt.tcgcsv.com/8rh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.05,,Normal,Common,HVY148,Action,Brute;Guardian,,,2,3,2,Attack,4,,
533557,Wage Might (Red),wage might red,https://tcgplayer-cdn.tcgplayer.com/product/533557_200w.jpg,62,23354,https://cpt.tcgcsv.com/9rh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.78,0.16,,Rainbow Foil,Common,HVY149,Action,Brute;Guardian,,,3,1,2,Attack,7,,
533557,Wage Might (Red),wage might red,https://tcgplayer-cdn.tcgplayer.com/product/533557_200w.jpg,62,23354,https://cpt.tcgcsv.com/9rh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.07,,Normal,Common,HVY149,Action,Brute;Guardian,,,3,1,2,Attack,7,,
533558,Wage Might (Yellow),wage might yellow,https://tcgplayer-cdn.tcgplayer.com/product/533558_200w.jpg,62,23354,https://cpt.tcgcsv.com/brh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.63,0.14,,Rainbow Foil,Common,HVY150,Action,Brute;Guardian,,,3,2,2,Attack,6,,
533558,Wage Might (Yellow),wage might yellow,https://tcgplayer-cdn.tcgplayer.com/product/533558_200w.jpg,62,23354,https://cpt.tcgcsv.com/brh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.61,0.09,,Normal,Common,HVY150,Action,Brute;Guardian,,,3,2,2,Attack,6,,
533559,Wage Might (Blue),wage might blue,https://tcgplayer-cdn.tcgplayer.com/product/533559_200w.jpg,62,23354,https://cpt.tcgcsv.com/crh6,2024-02-02T05:03:19.723,1,0.01,0.16,1.62,0.05,,Normal,Common,HVY151,Action,Brute;Guardian,,,3,3,2,Attack,5,,
533559,Wage Might (Blue),wage might blue,https://tcgplayer-cdn.tcgplayer.com/product/533559_200w.jpg,62,23354,https://cpt.tcgcsv.com/crh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.38,0.14,,Rainbow Foil,Common,HVY151,Action,Brute;Guardian,,,3,3,2,Attack,5,,
533560,Lead with Power (Red),lead with power red,https://tcgplayer-cdn.tcgplayer.com/product/533560_200w.jpg,62,23354,https://cpt.tcgcsv.com/drh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.06,,Normal,Common,HVY152,Action,Brute;Guardian,,,1,1,2,,,,
533560,Lead with Power (Red),lead with power red,https://tcgplayer-cdn.tcgplayer.com/product/533560_200w.jpg,62,23354,https://cpt.tcgcsv.com/drh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.75,0.22,,Rainbow Foil,Common,HVY152,Action,Brute;Guardian,,,1,1,2,,,,
533561,Lead with Power (Yellow),lead with power yellow,https://tcgplayer-cdn.tcgplayer.com/product/533561_200w.jpg,62,23354,https://cpt.tcgcsv.com/frh6,2024-02-02T05:03:19.723,1,0.01,0.15,5.0,0.06,,Normal,Common,HVY153,Action,Brute;Guardian,,,1,2,2,,,,
533561,Lead with Power (Yellow),lead with power yellow,https://tcgplayer-cdn.tcgplayer.com/product/533561_200w.jpg,62,23354,https://cpt.tcgcsv.com/frh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.75,0.2,,Rainbow Foil,Common,HVY153,Action,Brute;Guardian,,,1,2,2,,,,
533562,Lead with Power (Blue),lead with power blue,https://tcgplayer-cdn.tcgplayer.com/product/533562_200w.jpg,62,23354,https://cpt.tcgcsv.com/grh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.06,,Normal,Common,HVY154,Action,Brute;Guardian,,,1,3,2,,,,
533562,Lead with Power (Blue),lead with power blue,https://tcgplayer-cdn.tcgplayer.com/product/533562_200w.jpg,62,23354,https://cpt.tcgcsv.com/grh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.75,0.13,,Rainbow Foil,Common,HVY154,Action,Brute;Guardian,,,1,3,2,,,,
533563,Runner Runner,runner runner,https://tcgplayer-cdn.tcgplayer.com/product/533563_200w.jpg,62,23354,https://cpt.tcgcsv.com/hrh6,2024-02-02T05:03:19.723,1,5.3,7.99,507.94,8.18,,Rainbow Foil,Majestic,HVY156,Action,Brute;Warrior,,,2,1,3,Attack,6,,
533563,Runner Runner,runner runner,https://tcgplayer-cdn.tcgplayer.com/product/533563_200w.jpg,62,23354,https://cpt.tcgcsv.com/hrh6,2024-02-02T05:03:19.723,1,3.11,5.95,503.01,3.14,,Normal,Majestic,HVY156,Action,Brute;Warrior,,,2,1,3,Attack,6,,
533564,Clash of Agility (Red),clash of agility red,https://tcgplayer-cdn.tcgplayer.com/product/533564_200w.jpg,62,23354,https://cpt.tcgcsv.com/jrh6,2024-02-02T05:03:19.723,1,0.42,0.53,2.0,0.53,,Rainbow Foil,Rare,HVY157,Action,Brute;Warrior,,,2,1,3,Attack,6,,
533564,Clash of Agility (Red),clash of agility red,https://tcgplayer-cdn.tcgplayer.com/product/533564_200w.jpg,62,23354,https://cpt.tcgcsv.com/jrh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.63,0.19,,Normal,Rare,HVY157,Action,Brute;Warrior,,,2,1,3,Attack,6,,
533565,Clash of Agility (Yellow),clash of agility yellow,https://tcgplayer-cdn.tcgplayer.com/product/533565_200w.jpg,62,23354,https://cpt.tcgcsv.com/krh6,2024-02-02T05:03:19.723,1,0.05,0.43,4.56,0.43,,Rainbow Foil,Rare,HVY158,Action,Brute;Warrior,,,2,2,3,Attack,5,,
533565,Clash of Agility (Yellow),clash of agility yellow,https://tcgplayer-cdn.tcgplayer.com/product/533565_200w.jpg,62,23354,https://cpt.tcgcsv.com/krh6,2024-02-02T05:03:19.723,1,0.01,0.23,1.6,0.14,,Normal,Rare,HVY158,Action,Brute;Warrior,,,2,2,3,Attack,5,,
533566,Clash of Agility (Blue),clash of agility blue,https://tcgplayer-cdn.tcgplayer.com/product/533566_200w.jpg,62,23354,https://cpt.tcgcsv.com/lrh6,2024-02-02T05:03:19.723,1,0.2,0.45,1.99,0.51,,Rainbow Foil,Rare,HVY159,Action,Brute;Warrior,,,2,3,3,Attack,4,,
533566,Clash of Agility (Blue),clash of agility blue,https://tcgplayer-cdn.tcgplayer.com/product/533566_200w.jpg,62,23354,https://cpt.tcgcsv.com/lrh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.66,0.21,,Normal,Rare,HVY159,Action,Brute;Warrior,,,2,3,3,Attack,4,,
533567,Take it on the Chin,take it on the chin,https://tcgplayer-cdn.tcgplayer.com/product/533567_200w.jpg,62,23354,https://cpt.tcgcsv.com/mrh6,2024-02-02T05:03:19.723,1,0.11,0.4,0.86,0.39,,Normal,Rare,HVY160,Instant,Brute;Warrior,,,0,1,,,,,
533567,Take it on the Chin,take it on the chin,https://tcgplayer-cdn.tcgplayer.com/product/533567_200w.jpg,62,23354,https://cpt.tcgcsv.com/mrh6,2024-02-02T05:03:19.723,1,0.41,0.52,1.75,0.52,,Rainbow Foil,Rare,HVY160,Instant,Brute;Warrior,,,0,1,,,,,
533568,Run into Trouble,run into trouble,https://tcgplayer-cdn.tcgplayer.com/product/533568_200w.jpg,62,23354,https://cpt.tcgcsv.com/nrh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.58,0.21,,Normal,Rare,HVY161,Block,Brute;Warrior,,,99,1,3,,,,
533568,Run into Trouble,run into trouble,https://tcgplayer-cdn.tcgplayer.com/product/533568_200w.jpg,62,23354,https://cpt.tcgcsv.com/nrh6,2024-02-02T05:03:19.723,1,0.1,0.25,1.0,0.13,,Rainbow Foil,Rare,HVY161,Block,Brute;Warrior,,,99,1,3,,,,
533569,Agile Windup (Red),agile windup red,https://tcgplayer-cdn.tcgplayer.com/product/533569_200w.jpg,62,23354,https://cpt.tcgcsv.com/prh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.12,,Normal,Common,HVY163,Action,Brute;Warrior,,,3,1,2,Attack,7,,
533569,Agile Windup (Red),agile windup red,https://tcgplayer-cdn.tcgplayer.com/product/533569_200w.jpg,62,23354,https://cpt.tcgcsv.com/prh6,2024-02-02T05:03:19.723,1,0.1,0.35,1.69,0.39,,Rainbow Foil,Common,HVY163,Action,Brute;Warrior,,,3,1,2,Attack,7,,
533570,Agile Windup (Yellow),agile windup yellow,https://tcgplayer-cdn.tcgplayer.com/product/533570_200w.jpg,62,23354,https://cpt.tcgcsv.com/qrh6,2024-02-02T05:03:19.723,1,0.15,0.47,5.0,0.48,,Rainbow Foil,Common,HVY164,Action,Brute;Warrior,,,3,2,2,Attack,6,,
533570,Agile Windup (Yellow),agile windup yellow,https://tcgplayer-cdn.tcgplayer.com/product/533570_200w.jpg,62,23354,https://cpt.tcgcsv.com/qrh6,2024-02-02T05:03:19.723,1,0.09,0.24,1.68,0.21,,Normal,Common,HVY164,Action,Brute;Warrior,,,3,2,2,Attack,6,,
533571,Agile Windup (Blue),agile windup blue,https://tcgplayer-cdn.tcgplayer.com/product/533571_200w.jpg,62,23354,https://cpt.tcgcsv.com/rrh6,2024-02-02T05:03:19.723,1,0.04,0.17,1.68,0.14,,Normal,Common,HVY165,Action,Brute;Warrior,,,3,3,2,Attack,5,,
533571,Agile Windup (Blue),agile windup blue,https://tcgplayer-cdn.tcgplayer.com/product/533571_200w.jpg,62,23354,https://cpt.tcgcsv.com/rrh6,2024-02-02T05:03:19.723,1,0.1,0.3,2.0,0.28,,Rainbow Foil,Common,HVY165,Action,Brute;Warrior,,,3,3,2,Attack,5,,
533572,Rising Speed (Red),rising speed red,https://tcgplayer-cdn.tcgplayer.com/product/533572_200w.jpg,62,23354,https://cpt.tcgcsv.com/srh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.7,0.11,,Rainbow Foil,Common,HVY166,Action,Brute;Warrior,,,2,1,2,Attack,5,,
533572,Rising Speed (Red),rising speed red,https://tcgplayer-cdn.tcgplayer.com/product/533572_200w.jpg,62,23354,https://cpt.tcgcsv.com/srh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.1,,Normal,Common,HVY166,Action,Brute;Warrior,,,2,1,2,Attack,5,,
533573,Rising Speed (Yellow),rising speed yellow,https://tcgplayer-cdn.tcgplayer.com/product/533573_200w.jpg,62,23354,https://cpt.tcgcsv.com/trh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.69,0.17,,Rainbow Foil,Common,HVY167,Action,Brute;Warrior,,,2,2,2,Attack,4,,
533573,Rising Speed (Yellow),rising speed yellow,https://tcgplayer-cdn.tcgplayer.com/product/533573_200w.jpg,62,23354,https://cpt.tcgcsv.com/trh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.04,,Normal,Common,HVY167,Action,Brute;Warrior,,,2,2,2,Attack,4,,
533574,Rising Speed (Blue),rising speed blue,https://tcgplayer-cdn.tcgplayer.com/product/533574_200w.jpg,62,23354,https://cpt.tcgcsv.com/vrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.03,,Normal,Common,HVY168,Action,Brute;Warrior,,,2,3,2,Attack,3,,
533574,Rising Speed (Blue),rising speed blue,https://tcgplayer-cdn.tcgplayer.com/product/533574_200w.jpg,62,23354,https://cpt.tcgcsv.com/vrh6,2024-02-02T05:03:19.723,1,0.03,0.25,1.63,0.13,,Rainbow Foil,Common,HVY168,Action,Brute;Warrior,,,2,3,2,Attack,3,,
533575,Wage Agility (Red),wage agility red,https://tcgplayer-cdn.tcgplayer.com/product/533575_200w.jpg,62,23354,https://cpt.tcgcsv.com/wrh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.0,0.19,,Rainbow Foil,Common,HVY169,Action,Brute;Warrior,,,3,1,2,Attack,7,,
533575,Wage Agility (Red),wage agility red,https://tcgplayer-cdn.tcgplayer.com/product/533575_200w.jpg,62,23354,https://cpt.tcgcsv.com/wrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.05,,Normal,Common,HVY169,Action,Brute;Warrior,,,3,1,2,Attack,7,,
533576,Wage Agility (Yellow),wage agility yellow,https://tcgplayer-cdn.tcgplayer.com/product/533576_200w.jpg,62,23354,https://cpt.tcgcsv.com/xrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.04,,Normal,Common,HVY170,Action,Brute;Warrior,,,3,2,2,Attack,6,,
533576,Wage Agility (Yellow),wage agility yellow,https://tcgplayer-cdn.tcgplayer.com/product/533576_200w.jpg,62,23354,https://cpt.tcgcsv.com/xrh6,2024-02-02T05:03:19.723,1,0.04,0.25,5.49,0.18,,Rainbow Foil,Common,HVY170,Action,Brute;Warrior,,,3,2,2,Attack,6,,
533577,Wage Agility (Blue),wage agility blue,https://tcgplayer-cdn.tcgplayer.com/product/533577_200w.jpg,62,23354,https://cpt.tcgcsv.com/zrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.1,,Normal,Common,HVY171,Action,Brute;Warrior,,,3,3,2,Attack,5,,
533577,Wage Agility (Blue),wage agility blue,https://tcgplayer-cdn.tcgplayer.com/product/533577_200w.jpg,62,23354,https://cpt.tcgcsv.com/zrh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.68,0.19,,Rainbow Foil,Common,HVY171,Action,Brute;Warrior,,,3,3,2,Attack,5,,
533578,Lead with Speed (Red),lead with speed red,https://tcgplayer-cdn.tcgplayer.com/product/533578_200w.jpg,62,23354,https://cpt.tcgcsv.com/Brh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.1,,Normal,Common,HVY172,Action,Brute;Warrior,,,1,1,2,,,,
533578,Lead with Speed (Red),lead with speed red,https://tcgplayer-cdn.tcgplayer.com/product/533578_200w.jpg,62,23354,https://cpt.tcgcsv.com/Brh6,2024-02-02T05:03:19.723,1,0.05,0.28,2.0,0.3,,Rainbow Foil,Common,HVY172,Action,Brute;Warrior,,,1,1,2,,,,
533579,Lead with Speed (Yellow),lead with speed yellow,https://tcgplayer-cdn.tcgplayer.com/product/533579_200w.jpg,62,23354,https://cpt.tcgcsv.com/Crh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.1,,Normal,Common,HVY173,Action,Brute;Warrior,,,1,2,2,,,,
533579,Lead with Speed (Yellow),lead with speed yellow,https://tcgplayer-cdn.tcgplayer.com/product/533579_200w.jpg,62,23354,https://cpt.tcgcsv.com/Crh6,2024-02-02T05:03:19.723,1,0.08,0.25,1.38,0.31,,Rainbow Foil,Common,HVY173,Action,Brute;Warrior,,,1,2,2,,,,
533580,Lead with Speed (Blue),lead with speed blue,https://tcgplayer-cdn.tcgplayer.com/product/533580_200w.jpg,62,23354,https://cpt.tcgcsv.com/Drh6,2024-02-02T05:03:19.723,1,0.1,0.25,1.46,0.18,,Rainbow Foil,Common,HVY174,Action,Brute;Warrior,,,1,3,2,,,,
533580,Lead with Speed (Blue),lead with speed blue,https://tcgplayer-cdn.tcgplayer.com/product/533580_200w.jpg,62,23354,https://cpt.tcgcsv.com/Drh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.05,,Normal,Common,HVY174,Action,Brute;Warrior,,,1,3,2,,,,
533581,Double Down,double down,https://tcgplayer-cdn.tcgplayer.com/product/533581_200w.jpg,62,23354,https://cpt.tcgcsv.com/Frh6,2024-02-02T05:03:19.723,1,2.31,3.57,15.0,3.31,,Rainbow Foil,Majestic,HVY176,Action,Guardian;Warrior,,,2,1,3,,,,
533581,Double Down,double down,https://tcgplayer-cdn.tcgplayer.com/product/533581_200w.jpg,62,23354,https://cpt.tcgcsv.com/Frh6,2024-02-02T05:03:19.723,1,1.74,2.13,13.0,1.78,,Normal,Majestic,HVY176,Action,Guardian;Warrior,,,2,1,3,,,,
533582,Clash of Vigor (Red),clash of vigor red,https://tcgplayer-cdn.tcgplayer.com/product/533582_200w.jpg,62,23354,https://cpt.tcgcsv.com/Grh6,2024-02-02T05:03:19.723,1,0.1,0.4,1.0,0.4,,Rainbow Foil,Rare,HVY177,Action,Guardian;Warrior,,,2,1,3,Attack,6,,
533582,Clash of Vigor (Red),clash of vigor red,https://tcgplayer-cdn.tcgplayer.com/product/533582_200w.jpg,62,23354,https://cpt.tcgcsv.com/Grh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.63,0.17,,Normal,Rare,HVY177,Action,Guardian;Warrior,,,2,1,3,Attack,6,,
533583,Clash of Vigor (Yellow),clash of vigor yellow,https://tcgplayer-cdn.tcgplayer.com/product/533583_200w.jpg,62,23354,https://cpt.tcgcsv.com/Hrh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.63,0.1,,Normal,Rare,HVY178,Action,Guardian;Warrior,,,2,2,3,Attack,5,,
533583,Clash of Vigor (Yellow),clash of vigor yellow,https://tcgplayer-cdn.tcgplayer.com/product/533583_200w.jpg,62,23354,https://cpt.tcgcsv.com/Hrh6,2024-02-02T05:03:19.723,1,0.09,0.35,1.5,0.3,,Rainbow Foil,Rare,HVY178,Action,Guardian;Warrior,,,2,2,3,Attack,5,,
533584,Clash of Vigor (Blue),clash of vigor blue,https://tcgplayer-cdn.tcgplayer.com/product/533584_200w.jpg,62,23354,https://cpt.tcgcsv.com/Jrh6,2024-02-02T05:03:19.723,1,0.11,0.44,1.7,0.42,,Rainbow Foil,Rare,HVY179,Action,Guardian;Warrior,,,2,3,3,Attack,4,,
533584,Clash of Vigor (Blue),clash of vigor blue,https://tcgplayer-cdn.tcgplayer.com/product/533584_200w.jpg,62,23354,https://cpt.tcgcsv.com/Jrh6,2024-02-02T05:03:19.723,1,0.09,0.25,0.99,0.21,,Normal,Rare,HVY179,Action,Guardian;Warrior,,,2,3,3,Attack,4,,
533585,Slap-Happy,slap happy,https://tcgplayer-cdn.tcgplayer.com/product/533585_200w.jpg,62,23354,https://cpt.tcgcsv.com/Krh6,2024-02-02T05:03:19.723,1,0.03,0.25,0.99,0.21,,Normal,Rare,HVY180,Instant,Guardian;Warrior,,,0,1,,,,,
533585,Slap-Happy,slap happy,https://tcgplayer-cdn.tcgplayer.com/product/533585_200w.jpg,62,23354,https://cpt.tcgcsv.com/Krh6,2024-02-02T05:03:19.723,1,0.01,0.37,1.72,0.37,,Rainbow Foil,Rare,HVY180,Instant,Guardian;Warrior,,,0,1,,,,,
533586,Hearty Block,hearty block,https://tcgplayer-cdn.tcgplayer.com/product/533586_200w.jpg,62,23354,https://cpt.tcgcsv.com/Lrh6,2024-02-02T05:03:19.723,1,0.01,0.24,1.6,0.07,,Normal,Rare,HVY181,Block,Guardian;Warrior,,,99,1,3,,,,
533586,Hearty Block,hearty block,https://tcgplayer-cdn.tcgplayer.com/product/533586_200w.jpg,62,23354,https://cpt.tcgcsv.com/Lrh6,2024-02-02T05:03:19.723,1,0.1,0.3,3.0,0.19,,Rainbow Foil,Rare,HVY181,Block,Guardian;Warrior,,,99,1,3,,,,
