productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extClass,extIntellect,extLife,extCardSubType,extTalent,extCost,extPitchValue,extDefenseValue,extPower,extFlavorText
614101,Oath of Loyalty,Oath of Loyalty,https://tcgplayer-cdn.tcgplayer.com/product/614101_200w.jpg,62,23815,https://cpt.tcgcsv.com/2GW6,2025-01-31T05:10:13.37,1,18.49,20.27,59.99,18.43,,Rainbow Foil,Majestic,HNT149,Action,,,,Attack,Draconic,0,1,3,4,
614144,Loyalty Beyond the Grave,Loyalty Beyond the Grave,https://tcgplayer-cdn.tcgplayer.com/product/614144_200w.jpg,62,23815,https://cpt.tcgcsv.com/VGW6,2025-01-31T05:10:13.37,1,4.46,6.26,34.99,4.46,,Rainbow Foil,Majestic,HNT150,Defense Reaction,,,,,Draconic,0,1,3,,
614144,Loyalty Beyond the Grave,Loyalty Beyond the Grave,https://tcgplayer-cdn.tcgplayer.com/product/614144_200w.jpg,62,23815,https://cpt.tcgcsv.com/VGW6,2025-01-31T05:10:13.37,1,3.25,4.49,19.99,3.59,,Normal,Majestic,HNT150,Defense Reaction,,,,,Draconic,0,1,3,,
614254,Quickdodge Flexors,Quickdodge Flexors,https://tcgplayer-cdn.tcgplayer.com/product/614254_200w.jpg,62,23815,https://cpt.tcgcsv.com/6KW6,2025-01-31T05:10:13.37,1,185.0,192.14,211.27,190.9,,Cold Foil,Legendary,HNT215,Equipment,Generic,,,Legs,,,,0,,
614254,Quickdodge Flexors,Quickdodge Flexors,https://tcgplayer-cdn.tcgplayer.com/product/614254_200w.jpg,62,23815,https://cpt.tcgcsv.com/6KW6,2025-01-31T05:10:13.37,1,97.69,134.99,150.0,132.15,,Rainbow Foil,Legendary,HNT215,Equipment,Generic,,,Legs,,,,0,,
614290,Imperial Seal of Command,Imperial Seal of Command,https://tcgplayer-cdn.tcgplayer.com/product/614290_200w.jpg,62,23815,https://cpt.tcgcsv.com/QKW6,2025-01-31T05:10:13.37,1,0.14,0.3,3.81,0.28,,Normal,Rare,HNT228,Action,Generic,,,Item,,0,1,,,
614290,Imperial Seal of Command,Imperial Seal of Command,https://tcgplayer-cdn.tcgplayer.com/product/614290_200w.jpg,62,23815,https://cpt.tcgcsv.com/QKW6,2025-01-31T05:10:13.37,1,2.63,2.77,4.88,3.3,,Rainbow Foil,Rare,HNT228,Action,Generic,,,Item,,0,1,,,
614292,Calming Breeze,Calming Breeze,https://tcgplayer-cdn.tcgplayer.com/product/614292_200w.jpg,62,23815,https://cpt.tcgcsv.com/SKW6,2025-01-31T05:10:13.37,1,0.15,0.5,2.21,0.32,,Normal,Rare,HNT230,Instant,Generic,,,,,0,1,,,
614292,Calming Breeze,Calming Breeze,https://tcgplayer-cdn.tcgplayer.com/product/614292_200w.jpg,62,23815,https://cpt.tcgcsv.com/SKW6,2025-01-31T05:10:13.37,1,0.49,1.17,5.0,0.8,,Rainbow Foil,Rare,HNT230,Instant,Generic,,,,,0,1,,,
614294,Outed,Outed,https://tcgplayer-cdn.tcgplayer.com/product/614294_200w.jpg,62,23815,https://cpt.tcgcsv.com/VKW6,2025-01-31T05:10:13.37,1,0.03,0.2,1.0,0.13,,Normal,Common,HNT235,Action,Generic,,,Attack,,0,1,,3,
614294,Outed,Outed,https://tcgplayer-cdn.tcgplayer.com/product/614294_200w.jpg,62,23815,https://cpt.tcgcsv.com/VKW6,2025-01-31T05:10:13.37,1,0.1,0.25,5.0,0.25,,Rainbow Foil,Common,HNT235,Action,Generic,,,Attack,,0,1,,3,
614298,Public Bounty (Red),Public Bounty Red,https://tcgplayer-cdn.tcgplayer.com/product/614298_200w.jpg,62,23815,https://cpt.tcgcsv.com/-KW6,2025-01-31T05:10:13.37,1,0.1,0.25,5.0,0.28,,Rainbow Foil,Common,HNT241,Action,Generic,,,,,0,1,2,,
614298,Public Bounty (Red),Public Bounty Red,https://tcgplayer-cdn.tcgplayer.com/product/614298_200w.jpg,62,23815,https://cpt.tcgcsv.com/-KW6,2025-01-31T05:10:13.37,1,0.05,0.18,1.43,0.11,,Normal,Common,HNT241,Action,Generic,,,,,0,1,2,,
614299,Public Bounty (Yellow),Public Bounty Yellow,https://tcgplayer-cdn.tcgplayer.com/product/614299_200w.jpg,62,23815,https://cpt.tcgcsv.com/_KW6,2025-01-31T05:10:13.37,1,0.05,0.25,5.0,,,Rainbow Foil,Common,HNT242,Action,Generic,,,,,0,2,2,,
614299,Public Bounty (Yellow),Public Bounty Yellow,https://tcgplayer-cdn.tcgplayer.com/product/614299_200w.jpg,62,23815,https://cpt.tcgcsv.com/_KW6,2025-01-31T05:10:13.37,1,0.01,0.15,1.39,0.06,,Normal,Common,HNT242,Action,Generic,,,,,0,2,2,,
614300,Public Bounty (Blue),Public Bounty Blue,https://tcgplayer-cdn.tcgplayer.com/product/614300_200w.jpg,62,23815,https://cpt.tcgcsv.com/0LW6,2025-01-31T05:10:13.37,1,0.05,0.25,5.0,0.05,,Rainbow Foil,Common,HNT243,,,,,,,0,3,2,,
614300,Public Bounty (Blue),Public Bounty Blue,https://tcgplayer-cdn.tcgplayer.com/product/614300_200w.jpg,62,23815,https://cpt.tcgcsv.com/0LW6,2025-01-31T05:10:13.37,1,0.04,0.15,1.0,0.07,,Normal,Common,HNT243,,,,,,,0,3,2,,
614301,War Cry of Themis,War Cry of Themis,https://tcgplayer-cdn.tcgplayer.com/product/614301_200w.jpg,62,23815,https://cpt.tcgcsv.com/2LW6,2025-01-31T05:10:13.37,1,1.49,2.5,18.95,1.94,,Rainbow Foil,Majestic,HNT257,Action,Illusionist,,,,Light,0,2,3,,
614301,War Cry of Themis,War Cry of Themis,https://tcgplayer-cdn.tcgplayer.com/product/614301_200w.jpg,62,23815,https://cpt.tcgcsv.com/2LW6,2025-01-31T05:10:13.37,1,0.3,1.08,6.75,0.93,,Normal,Majestic,HNT257,Action,Illusionist,,,,Light,0,2,3,,
614302,"Arakni, 5L!p3d 7hRu 73h cR4X (Marvel)",Arakni 5Lp3d 7hRu 73h cR4X Marvel,https://tcgplayer-cdn.tcgplayer.com/product/614302_200w.jpg,62,23815,https://cpt.tcgcsv.com/3LW6,2025-01-31T05:10:13.37,1,399.99,494.78,888.0,396.33,,Cold Foil,Marvel,HNT261,Hero,Assassin,4,38,,Chaos,,,,,
614357,"Arakni, Solitary Confinement (Marvel)",Arakni Solitary Confinement Marvel,https://tcgplayer-cdn.tcgplayer.com/product/614357_200w.jpg,62,23815,https://cpt.tcgcsv.com/9MW6,2025-01-31T05:10:13.37,1,,,,,,,Marvel,HNT262,Hero,Assassin,4,19,Young,,,,,,
614358,"Arakni, Huntsman (Marvel)",Arakni Huntsman Marvel,https://tcgplayer-cdn.tcgplayer.com/product/614358_200w.jpg,62,23815,https://cpt.tcgcsv.com/bMW6,2025-01-31T05:10:13.37,1,180.0,180.25,180.5,101.11,,Cold Foil,Marvel,HNT263,Hero,Assassin,4,40,,,,,,,
614359,Arakni (Marvel),Arakni Marvel,https://tcgplayer-cdn.tcgplayer.com/product/614359_200w.jpg,62,23815,https://cpt.tcgcsv.com/cMW6,2025-01-31T05:10:13.37,1,27.0,31.26,45.0,13.67,,Cold Foil,Marvel,HNT264,Hero,Assassin,4,20,Young,,,,,,
614360,Hunt the Hunter,Hunt the Hunter,https://tcgplayer-cdn.tcgplayer.com/product/614360_200w.jpg,62,23815,https://cpt.tcgcsv.com/dMW6,2025-01-31T05:10:13.37,1,0.19,0.27,5.0,0.27,,Rainbow Foil,Common,HNT161,Action,,,,Attack,Draconic,1,1,3,5,
614360,Hunt the Hunter,Hunt the Hunter,https://tcgplayer-cdn.tcgplayer.com/product/614360_200w.jpg,62,23815,https://cpt.tcgcsv.com/dMW6,2025-01-31T05:10:13.37,1,0.08,0.2,1.47,0.15,,Normal,Common,HNT161,Action,,,,Attack,Draconic,1,1,3,5,
614533,Command and Conquer (Extended Art),Command and Conquer Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614533_200w.jpg,62,23815,https://cpt.tcgcsv.com/HQW6,2025-01-31T05:10:13.37,1,280.0,310.28,349.99,296.85,,Rainbow Foil,Legendary,HNT260,Action,Generic,,,Attack,,2,1,3,6,
614546,Thick Hide Hunter (Extended Art),Thick Hide Hunter Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614546_200w.jpg,62,23815,https://cpt.tcgcsv.com/XQW6,2025-01-31T05:10:13.37,1,30.0,59.99,97.67,37.92,,Rainbow Foil,Majestic,HNT246,Action,Brute,,,Attack,,2,2,6,6,
614547,Shelter from the Storm (Extended Art),Shelter from the Storm Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614547_200w.jpg,62,23815,https://cpt.tcgcsv.com/ZQW6,2025-01-31T05:10:13.37,1,288.0,289.0,290.0,302.51,,Rainbow Foil,Majestic,HNT222,Defense Reaction,Generic,,,,,0,1,4,,
614549,Blood Splattered Vest (Extended Art),Blood Splattered Vest Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614549_200w.jpg,62,23815,https://cpt.tcgcsv.com/_QW6,2025-01-31T05:10:13.37,1,95.67,104.18,160.0,105.13,,Cold Foil,Legendary,HNT168,Equipment,Ninja;Assassin,,,Chest,,,,1,,
614550,Drop of Dragon Blood (Extended Art),Drop of Dragon Blood Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614550_200w.jpg,62,23815,https://cpt.tcgcsv.com/0RW6,2025-01-31T05:10:13.37,1,4.29,6.95,29.98,7.85,,Rainbow Foil,Rare,HNT155,Instant,,,,,Draconic,2,1,,,
614551,Bubble to the Surface (Extended Art),Bubble to the Surface Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614551_200w.jpg,62,23815,https://cpt.tcgcsv.com/2RW6,2025-01-31T05:10:13.37,1,1.1,1.46,3.99,1.33,,Rainbow Foil,Rare,HNT154,Instant,,,,,Draconic,2,1,,,
614552,Loyalty Beyond the Grave (Extended Art),Loyalty Beyond the Grave Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614552_200w.jpg,62,23815,https://cpt.tcgcsv.com/3RW6,2025-01-31T05:10:13.37,1,34.89,40.99,44.66,40.58,,Rainbow Foil,Majestic,HNT150,Defense Reaction,,,,,Draconic,0,1,3,,
614554,Oath of Loyalty (Extended Art),Oath of Loyalty Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614554_200w.jpg,62,23815,https://cpt.tcgcsv.com/6RW6,2025-01-31T05:10:13.37,1,62.0,65.99,87.0,61.21,,Rainbow Foil,Majestic,HNT149,Action,,,,Attack,Draconic,0,1,3,4,
614556,Provoke (Extended Art),Provoke Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614556_200w.jpg,62,23815,https://cpt.tcgcsv.com/8RW6,2025-01-31T05:10:13.37,1,34.98,37.75,89.69,32.21,,Rainbow Foil,Majestic,HNT117,Attack Reaction,Warrior,,,,,1,3,3,,
614574,Kabuto of Imperial Authority (Extended Art),Kabuto of Imperial Authority Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614574_200w.jpg,62,23815,https://cpt.tcgcsv.com/vRW6,2025-01-31T05:10:13.37,1,40.89,51.74,112.97,46.45,,Cold Foil,Legendary,HNT115,Equipment,Warrior,,,Head,,,,2,,
614575,Fire and Brimstone (Extended Art),Fire and Brimstone Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614575_200w.jpg,62,23815,https://cpt.tcgcsv.com/wRW6,2025-01-31T05:10:13.37,1,4.03,5.06,15.99,3.84,,Rainbow Foil,Rare,HNT105,Action;Attack Reaction,Warrior,,,,Draconic,2,1,3,,
614576,Hunt's End (Extended Art),Hunts End Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614576_200w.jpg,62,23815,https://cpt.tcgcsv.com/xRW6,2025-01-31T05:10:13.37,1,25.7,29.87,60.69,27.26,,Rainbow Foil,Majestic,HNT101,Attack Reaction,Warrior,,,,Draconic,0,1,3,,
614577,Wrath of Retribution (Extended Art),Wrath of Retribution Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614577_200w.jpg,62,23815,https://cpt.tcgcsv.com/zRW6,2025-01-31T05:10:13.37,1,3.66,5.23,9.99,3.67,,Rainbow Foil,Rare,HNT061,Action,Ninja,,,Attack,Draconic,3,1,3,3,
614578,Ignite (Extended Art),Ignite Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614578_200w.jpg,62,23815,https://cpt.tcgcsv.com/BRW6,2025-01-31T05:10:13.37,1,44.99,47.77,55.0,46.45,,Rainbow Foil,Majestic,HNT058,Action,Ninja,,,Attack,Draconic,0,1,2,2,
614579,Anaphylactic Shock (Extended Art),Anaphylactic Shock Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614579_200w.jpg,62,23815,https://cpt.tcgcsv.com/CRW6,2025-01-31T05:10:13.37,1,12.99,28.49,99.99,15.63,,Rainbow Foil,Majestic,HNT016,Instant,Assassin,,,Trap,,0,3,,,
614580,Kiss of Death (Extended Art),Kiss of Death Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614580_200w.jpg,62,23815,https://cpt.tcgcsv.com/DRW6,2025-01-31T05:10:13.37,1,85.5,90.0,199.69,81.51,,Cold Foil,Majestic,HNT012,Action,Assassin,,,Attack;Dagger (1H),,0,1,3,3,
614581,Mask of Deceit (Extended Art),Mask of Deceit Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/614581_200w.jpg,62,23815,https://cpt.tcgcsv.com/FRW6,2025-01-31T05:10:13.37,1,41.0,44.86,99.99,42.64,,Cold Foil,Legendary,HNT011,Equipment,Assassin,,,Head,,,,2,,
615357,"Arakni, Web of Deceit // Cindra",Arakni Web of Deceit Cindra,https://tcgplayer-cdn.tcgplayer.com/product/615357_200w.jpg,62,23815,https://cpt.tcgcsv.com/99X6,2025-01-31T05:10:13.37,2,0.01,0.1,0.75,0.06,,Normal,Token,HNT002//HNT055,Hero,Ninja;Assassin,4,20,Young,Draconic;Royal,,,,,
615358,"Arakni, Web of Deceit // Fang",Arakni Web of Deceit Fang,https://tcgplayer-cdn.tcgplayer.com/product/615358_200w.jpg,62,23815,https://cpt.tcgcsv.com/b9X6,2025-01-31T05:10:13.37,2,0.01,0.15,0.69,0.06,,Normal,Token,HNT002//HNT099,Hero,Warrior;Assassin,4,20,Young,Draconic;Royal,,,,,
615359,Cindra // Fang,Cindra Fang,https://tcgplayer-cdn.tcgplayer.com/product/615359_200w.jpg,62,23815,https://cpt.tcgcsv.com/c9X6,2025-02-11T20:15:08.697,3,0.01,0.18,0.75,0.07,,Normal,Token,HNT055//HNT099,Hero,Ninja;Warrior,4,20,Young,Draconic;Royal,,,,,
615545,Mark of the Huntsman // Kunai of Retribution,Mark of the Huntsman Kunai of Retribution,https://tcgplayer-cdn.tcgplayer.com/product/615545_200w.jpg,62,23815,https://cpt.tcgcsv.com/WdX6,2025-01-31T05:10:13.37,2,0.01,0.15,0.75,0.07,,Normal,Token,HNT010//HNT056,Weapon,Ninja;Assassin,,,Dagger (1H),Draconic;Royal,,,,1,
615555,Mark of the Huntsman // Obsidian Fire Vein,Mark of the Huntsman Obsidian Fire Vein,https://tcgplayer-cdn.tcgplayer.com/product/615555_200w.jpg,62,23815,https://cpt.tcgcsv.com/7fX6,2025-01-31T05:10:13.37,2,0.01,0.11,0.74,0.05,,Normal,Token,HNT010//HNT100,Weapon,Warrior;Assassin,,,Dagger (1H),Draconic;Royal,,,,1,
615559,Obsidian Fire Vein // Kunai of Retribution,Obsidian Fire Vein Kunai of Retribution,https://tcgplayer-cdn.tcgplayer.com/product/615559_200w.jpg,62,23815,https://cpt.tcgcsv.com/cfX6,2025-01-31T05:10:13.37,2,0.02,0.16,0.77,0.1,,Normal,Token,HNT100//HNT056,Weapon,Ninja;Warrior,,,Dagger (1H),Draconic;Royal,,,,1,
615602,"Arakni, Black Widow // Arakni, Funnel Web",Arakni Black Widow Arakni Funnel Web,https://tcgplayer-cdn.tcgplayer.com/product/615602_200w.jpg,62,23815,https://cpt.tcgcsv.com/3gX6,2025-01-31T05:10:13.37,2,0.03,0.16,0.78,0.11,,Normal,Token,HNT003//HNT004,,Assassin,4,*,,Chaos,,,,,
615605,"Arakni, Orb-Weaver // Arakni, Redback",Arakni Orb Weaver Arakni Redback,https://tcgplayer-cdn.tcgplayer.com/product/615605_200w.jpg,62,23815,https://cpt.tcgcsv.com/7gX6,2025-01-31T05:10:13.37,2,0.03,0.15,0.79,0.1,,Normal,Token,HNT005//HNT006,,Assassin,4,*,,Chaos,,,,,
615606,"Arakni, Tarantula // Arakni, Trap-Door",Arakni Tarantula Arakni Trap Door,https://tcgplayer-cdn.tcgplayer.com/product/615606_200w.jpg,62,23815,https://cpt.tcgcsv.com/8gX6,2025-01-31T05:10:13.37,2,0.01,0.15,0.76,0.09,,Normal,Token,HNT007//HNT008,,Assassin,4,*,,Chaos,,,,,
616125,"Cindra, Dracai of Retribution",Cindra Dracai of Retribution,https://tcgplayer-cdn.tcgplayer.com/product/616125_200w.jpg,62,23815,https://cpt.tcgcsv.com/wsX6,2025-01-31T19:28:14.927,1,0.25,0.99,5.64,0.64,,Normal,Majestic,HNT054,Hero,Ninja,4,40,,Draconic;Royal,,,,,
616127,"Fang, Dracai of Blades",Fang Dracai of Blades,https://tcgplayer-cdn.tcgplayer.com/product/616127_200w.jpg,62,23815,https://cpt.tcgcsv.com/zsX6,2025-01-31T19:29:38.48,1,0.15,0.74,9.99,0.5,,Normal,Majestic,HNT098,Hero,Warrior,4,40,,Draconic;Royal,,,,,
616130,Hunt to the Ends of Rathe,Hunt to the Ends of Rathe,https://tcgplayer-cdn.tcgplayer.com/product/616130_200w.jpg,62,23815,https://cpt.tcgcsv.com/DsX6,2025-01-31T19:34:07.04,1,0.45,0.58,5.0,0.56,,Rainbow Foil,Rare,HNT152,Action,,,,Attack,Draconic,0,1,2,2,
616130,Hunt to the Ends of Rathe,Hunt to the Ends of Rathe,https://tcgplayer-cdn.tcgplayer.com/product/616130_200w.jpg,62,23815,https://cpt.tcgcsv.com/DsX6,2025-01-31T19:34:07.04,1,0.04,0.25,1.0,0.19,,Normal,Rare,HNT152,Action,,,,Attack,Draconic,0,1,2,2,
617583,Fealty,Fealty,https://tcgplayer-cdn.tcgplayer.com/product/617583_200w.jpg,62,23815,https://cpt.tcgcsv.com/H2Z6,2025-02-06T18:47:56.493,1,0.25,0.65,0.69,0.58,,Normal,Token,HNT167,,,,,Aura,Draconic,,,,,
617584,Fealty (Marvel),Fealty Marvel,https://tcgplayer-cdn.tcgplayer.com/product/617584_200w.jpg,62,23815,https://cpt.tcgcsv.com/J2Z6,2025-02-06T18:50:25.817,1,127.99,160.0,269.69,103.33,,Cold Foil,Marvel,HNT167,,,,,Aura,Draconic,,,,,
617832,Cracked Bauble,Cracked Bauble,https://tcgplayer-cdn.tcgplayer.com/product/617832_200w.jpg,62,23815,https://cpt.tcgcsv.com/G8Z6,2025-02-09T00:44:09.69,1,0.07,0.15,0.82,0.15,,Normal,Token,HNT245,Resource,Generic,,,,,,2,,,
618124,Fealty // Graphene Chelicera,Fealty Graphene Chelicera,https://tcgplayer-cdn.tcgplayer.com/product/618124_200w.jpg,62,23815,https://cpt.tcgcsv.com/vgZ6,2025-02-10T21:46:19.58,2,0.1,0.2,0.84,0.15,,Normal,Token,HNT167 // HNT053,,,,,Aura,Draconic,,,,,
618125,Marked // Graphene Chelicera,Marked Graphene Chelicera,https://tcgplayer-cdn.tcgplayer.com/product/618125_200w.jpg,62,23815,https://cpt.tcgcsv.com/wgZ6,2025-02-10T21:56:51.38,2,0.15,0.25,0.79,0.19,,Normal,Token,HNT244 // HNT053,,,,,Aura,Draconic,,,,,
618198,Cindra // Graphene Chelicera,Cindra Graphene Chelicera,https://tcgplayer-cdn.tcgplayer.com/product/618198_200w.jpg,62,23815,https://cpt.tcgcsv.com/-hZ6,2025-02-11T20:09:06.577,1,0.1,0.25,0.5,0.29,,Normal,Token,HNT055 // HNT053,,,,,Aura,Draconic,,,,,
618208,Marked // Fealty // Marked // Fealty,Marked Fealty Marked Fealty,https://tcgplayer-cdn.tcgplayer.com/product/618208_200w.jpg,62,23815,https://cpt.tcgcsv.com/bjZ6,2025-02-11T20:41:51.367,0,0.03,0.15,0.79,0.15,,Normal,Token,HNT244 // HNT167,,,,,,,,,,,
618220,The Hunted Art Card,The Hunted Art Card,https://tcgplayer-cdn.tcgplayer.com/product/618220_200w.jpg,62,23815,https://cpt.tcgcsv.com/qjZ6,2025-03-04T14:27:54.893,1,0.1,0.15,0.39,0.15,,Normal,Token,,,,,,,,,,,,
618221,The Hunted Art Card (Cold Foil),The Hunted Art Card Cold Foil,https://tcgplayer-cdn.tcgplayer.com/product/618221_200w.jpg,62,23815,https://cpt.tcgcsv.com/rjZ6,2025-02-12T16:31:38.723,1,0.49,0.86,24.99,0.72,,Cold Foil,Token,,,,,,,,,,,,
628136,Braveforge Bracers (JPN Exclusive),Braveforge Bracers JPN Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/628136_200w.jpg,62,23815,https://cpt.tcgcsv.com/Lg27,2025-04-11T15:11:05.04,1,46.99,63.49,79.99,57.44,,Normal,Legendary,HNT265,Equipment,Warrior,,,Arms,,,,2,,
628137,Valiant Dynamo (JPN Exclusive),Valiant Dynamo JPN Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/628137_200w.jpg,62,23815,https://cpt.tcgcsv.com/Mg27,2025-04-11T15:12:12.59,1,,,,,,,Legendary,HNT266,Equipment,Warrior,,,Legs,,,,,1,
630087,Marked - FAB333,Marked FAB333,https://tcgplayer-cdn.tcgplayer.com/product/630087_200w.jpg,62,23815,https://cpt.tcgcsv.com/M237,2025-05-06T13:24:48.103,0,85.0,88.69,114.99,91.75,,Cold Foil,Promo,FAB333,,,,,,,,,,,
